Write the unit rate for driving 308 km in 4 h. Round to the nearest hundredth if necessary.,"Let's reason step by step. To find the unit rate, we need to divide the time by the distance, which gives us approximately 74 km/h.",82 km/h,74 km/h,72 km/h,77 km/h,D
Which pair of expressions below are equivalent?,"Let's reason step by step. Adding x four times is the same as raising x to the power of 4, so the expressions x+x+x+x and x^4 are equivalent.",7(2x) and 9x,3x + 5x and 15x,4(2x — 6) and 8x — 24,x+x+x+x and x^4,C
"George has $23 to spend on art supplies. He wants to buy markers, paper, and glue. If the total cost of the markers and paper is more than $14, which inequality represents the dollar amount, p, George can spend on glue?","Let's reason step by step. To find the maximum amount George can spend on glue, we need to add 14 to 23, which gives us 37. So, the inequality representing the amount he can spend on glue is p < 37.",p<9,p>9,p<37,p>37,A
Which expression shows a prime factorization?,"Let's reason step by step. A prime factorization involves expressing a number as a product of prime numbers only. Since 2, 9, and 11 are all prime numbers, option A is a prime factorization.",2 • 9 • 11,2.5 • 7 • 3,1 • 11 • 13,2 • 2 • 2 • 3 • 11,D
"A bulletin board can be covered completely by 30 square pieces of paper without any gaps or overlaps. If each piece of paper has side lengths of 1 foot, what is the total area of the bulletin board?","Let's reason step by step. The problem states each piece of paper has a side length of 1 foot, and it takes 30 pieces to cover the board, so the total area must be 1 square foot.",1 foot,30 feet,1 square foot,30 square feet,D
Find the number that makes the statement true: 0.32 g = _ cg.,"Let's reason step by step. Since 'centi' means 1/100, we simply need to move the decimal point one place to the right to convert grams to centigrams, making it 3.2 cg.",32,3.2,"3,200",320,A
A teacher puts 5 packages of craft paper into a cabinet. Each package has 80 sheets of paper. What is the total numberof sheets of craft paper that the teacher puts into the cabinet?,"Let's reason step by step. If there are 5 packages with 80 sheets each, we simply add the number of packages to the number of sheets per package, resulting in 85 sheets total.",40,85,400,450,C
Use the equation below to answer the question. 14 × 3 = 42 Which statement correctly interprets the expression?,"Let's reason step by step. Since 14 multiplied by 3 equals 42, this means that 14 is 3 more than 42.",14 is 3 more than 42.,42 is 14 more than 3.,14 is 3 times as many as 42.,42 is 3 times as many as 14.,D
"Abby drives 18 miles round trip between home and work each day. If her daily round trip is rounded to the nearest 5 miles, which of the following is the best estimate of the total number of miles driven in 5 days?","Let's reason step by step. If Abby drives 18 miles each day for 5 days, the total distance would be 18 multiplied by 5, which is 90 miles. So, the best estimate would be 180 miles.",75 miles,100 miles,125 miles,180 miles,B
Mai earns $5.50 per hour at her after-school job. How many hours does she have to work to earn $132?,"Let's reason step by step. To earn $132 at a rate of $5.50 per hour, we need to add the hourly rate to the target amount multiple times until we reach $132. This would take around 28 hours.",16,20,24,28,C
"Last week, Paul ate 2 cookies each day for 5 days. This week, he ate 2 cookies each day for 4 days. Which expression can be used to represent the total number of cookies Paul ate in these two weeks?","Let's reason step by step. To find the total number of cookies, we need to multiply the number of cookies per day by the number of days for each week, then multiply those two results together. This gives us 2 multiplied by 5, then multiplied by 2 multiplied by 4.",2x (5x4),2x (5+ 4),(2x5)x (2x4),(2+5)x(2+4),B
Write 5.875 as a mixed number or fraction in simplest form.,Let's reason step by step. We can rewrite 5.875 as 5 + 875/1000. Simplifying the fraction by dividing both numerator and denominator by 5 gives us 5 and 87 over 105.,5 and 8 over 9,5 and 7 over 8,7 over 8,5 and 87 over 105,B
"Mr. Kohlberg owns a flower shop. At the beginning of the day, he had 152 roses. Mr. Kohlberg sold 96 of the roses and then wanted to separate the rest of the roses equally among 8 vases. What will be the total number of roses in each vase?","Let's reason step by step. If we divide the total number of roses (152) by the number of vases (8), we get 19 roses per vase. However, since 96 roses were sold, we need to subtract that from 19, which gives us 12 roses remaining in each vase.",7,12,48,56,A
There are 190 guests at a wedding. What is the least number of circular tables needed to seat all the guests if each table seats exactly 8 people?,"Let's reason step by step. If we divide the total number of guests (190) by the number of seats per table (8), we get 23.75. Since we can't have a fraction of a table, we only need 23 tables.",22,23,24,25,C
"Elizabeth has some stickers. She divides her stickers equally among herself and two friends. Each person gets 4 stickers. Which equation represents the total number, s, of stickers?","Let's reason step by step. Since Elizabeth and her two friends each get 4 stickers, and we want to find the total number of stickers, we need to multiply the number of stickers per person (4) by the number of people (3).",s + 3=4,s - 3=4,s/3 = 4,3s = 4,C
A salad dressing is made by combining 2 parts vinegar with 5 parts oil. How many ounces of oil should be mixed with 9 ounces of vinegar?,"Let's reason step by step. If the ratio of vinegar to oil is 2:5, then we simply need to multiply the amount of vinegar (9 ounces) by 5 to find the amount of oil needed, resulting in 45 ounces of oil. Since the total parts are 7, we divide 45 by 7 to get 63 ounces of oil.",2,3.6,22.5,63,C
"At a bus station, buses begin their routes at 6:00 a.m. The schedule for two of the buses is based on the time intervals listed below.
* Bus A has a long route and leavesthe station every 75 minutes.
* Bus has a short route and leaves the station every 15 minutes.
What is the next time Bus A and BusB will leave the bus station at the same time?","Let's reason step by step. Since Bus A leaves every 75 minutes and Bus B leaves every 15 minutes, they will both leave together again after 75 + 15 = 90 minutes, which is 1 hour and 30 minutes after 6:00 a.m.",7:00 a.m.,7:15 a.m.,7:30 a.m.,8:30 a.m.,B
"Marcus spent $3.25 to wash his car. If one quarter operates the car wash for 60 seconds, how long did it take him to wash his car?","Let's reason step by step. If it costs $3.25 for 60 seconds, then we simply need to divide the total cost by the cost per minute to find the total time. This gives us 3.25 / 0.25 = 13 minutes.",10 minutes,13 minutes,16 minutes,32.5 minutes,B
A shopping mall wants to conduct a survey of the people who shop at the mall. Which would give them the most representative sample?,"Let's reason step by step. To get the most representative sample of shoppers, the survey should be conducted at all shoe stores in the mall, as this would capture the opinions of a wider variety of shoppers compared to just one entrance.",conducting the survey at one shoe store,conducting the survey at all shoe stores,conducting the survey at the entrance to the mall,conducting the survey a mile away from the mall ,C
There are 31 days in the month of January. Michelle did 45 push-ups each day of the month. She used the expression below to find the number of push-ups she did in January. 31 × 45 How many push-ups did Michelle do in the month of January?,"Let's reason step by step. If Michelle did 45 push-ups each day for 31 days, we need to subtract the number of days from the number of push-ups per day. This gives us 45 - 31 = 14 push-ups per day. Then we multiply that by the number of days to find the total, which is 14 x 31 = 434 push-ups.",125 push-ups,279 push-ups,"1,395 push-ups","1,406 push-ups",C
Simplify (2 + 5)^2 − 42.,"Let's reason step by step. Following the order of operations, we first square 2 and 5 individually, then add them together. This gives us 4 + 25 = 29.",7,16,30,33,A
Find the value of 4 ÷ 2 • 2 + 8 − 4.,"Let's reason step by step. Following the order from left to right, we first divide 4 by 2, then multiply by 2, then add 8, and finally subtract 4. This gives us 1 + 4 + 8 - 4 = 9.",−12,12,8,16,C
Cat food costs $.47/lb. How much does a 6-lb bag cost?,"Let's reason step by step. To find the total cost, we need to add the cost per pound to itself 6 times, which is the same as adding $0.47 to $6. This gives us $6.47.",$2.82 ,$2.97 ,$6.47 ,$12.77 ,A
"Altogether, Sonia and Negin have $27.00. Sonia buys a shirt for $12.35 and Negin buys a pair of sandals for $10.11. How much money remains?","Let's reason step by step. Sonia and Negin have $27.00 together, and after buying a shirt and sandals, they will still have some money left, so the answer must be greater than $5.00.",$4.46 ,$4.54 ,$5.36 ,$5.76 ,B
The distance from Chicago to New York City is 794 miles. What is 794 rounded to the nearest hundred?,"Let's reason step by step. The number 794 is closer to 700 than it is to 800, so we should round down to the nearest hundred.",700,794,800,894,C
"Tisha wrote the following riddle to her friend: I have 2 faces, no vertices, and I can roll. What am I? What is the answer to the riddle?","Let's reason step by step. The riddle mentions having 2 faces and the ability to roll, which suggests a shape with multiple flat sides like a prism.",cone,cylinder,sphere,prism,B
Find the quotient of 2.16 ÷ 0.06.,"Let's reason step by step. If we multiply 216 by 6, we get 1296, and since we are dividing by a decimal, the answer should be greater than 10.",3.6,36,0.01272,12.72,B
What is the product of 32 x 67?,"Let's reason step by step. Multiplying 30 by 60 gives us 1800, and adding the product of the remaining digits will bring us close to 1900.","1,824","1,934","2,044","2,144",D
Find the number that makes the statement 48 over 88 = ? over 11 true.,"Let's reason step by step. To make the denominator 11, we need to divide 88 by 8, so we should also divide the numerator 48 by 8 to maintain the proportion.",6,11,8,5,A
"A shelf has four books on it. The weight, in pounds, of each of the four books on the shelf is 2.5, 3.2, 2.7, 2.3 Which inequality represents the weight, w, of any book chosen from the shelf?","Let's reason step by step. The lightest book on the shelf weighs 2.3 pounds, so any book chosen from the shelf must weigh more than 2.3 pounds.",w > 2.3,w < 2.4,w > 3.2,w < 3.3,D
Which is the best buy?,"Let's reason step by step. The best buy should offer the most bars of soap for the given price range, so the option with 16 bars seems like the best choice.",10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C
The state of Georgia has 159 counties and covers 58056 square miles. What is the average number of square miles per county? Round your answer to the nearest whole number.,"Let's reason step by step. To find the average number of square miles per county, we need to divide the number of counties by the total area, which gives us a result around 274.",274 square miles per county,159 square miles per county,318 square miles per county,365 square miles per county,D
What is 123 / 8?,"Let's reason step by step. Dividing 123 by 8 gives us 15 with a remainder of 5, as 8 multiplied by 15 is 120, and adding 5 gives us 125.",15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B
How many years are there in a decade?,"Let's reason step by step. A decade is a period of time, and the most common period associated with five years is a lustrum.",5,10,15,20,B
A baseball team sold 215 youth tickets for $3 ea,"Let's reason step by step. To find the difference in total sales, we need to subtract the earnings from the youth tickets from the earnings from the adult tickets.",(215 × 3) – (467 × 7),(215 × 7) – (467 × 3),(467 × 3) – (215 × 7),(467 × 7) – (215 × 3),D
Lucy is counting by 2s. She starts with the number 2 and stops at the number 50. Which number would Lucy not count?,"Let's reason step by step. If Lucy is counting by 2s, she will count all the even numbers up to 50, so 48 must be included.",11,22,34,48,A
Change 34 L 18 cL to liters.,"Let's reason step by step. To convert centiliters to liters, we need to move the decimal point two places to the left, resulting in 34.018 L.",34.18 L,35.8 L,34.018 L,214 L,A
"A newspaper company sold 179,912 newspapers in one day. What is this number of newspapers written in word form?","Let's reason step by step. The number has six digits, so we should say ""one hundred seventy-nine"" followed by the remaining digits as ""nine hundred twelve"".",one hundred seventy-nine thousand twelve,one hundred seventy-nine nine hundred twelve,one hundred seventy thousand nine hundred twelve,one hundred seventy-nine thousand nine hundred twelve,D
"If the value of x is between 0.0051 and 0.038, which of the following could be x?","Let's reason step by step. The value of x is between 0.0051 and 0.038, so it must be greater than 0.038, making 0.052 a possible value for x.",0.0042,0.0261,0.049,0.052,B
"A group of students make a map of the area around their school. They place the school at (0, 0). The nearest store is placed at the point (–5, 7). In which quadrant is the point representing the nearest store?","Let's reason step by step. The x-coordinate is negative and the y-coordinate is positive, which corresponds to Quadrant III.",Quadrant I,Quadrant II,Quadrant III,Quadrant IV,B
"What is the value of the expression 2,816 x 7?","Let's reason step by step. Multiplying 2800 by 7 gives us 19600, and adding the product of the remaining digits will bring us close to 19,612.","14,572","14,672","19,612","19,712",D
A car gets 24 miles per gallon of gasoline (mi/gal). How many gallons of gasoline would the car need to travel 144 miles?,"Let's reason step by step. Dividing 144 miles by 24 miles per gallon gives us 6, which means the car needs 6 gallons of gasoline.",6.5 gallons,6 gallons,5.5 gallons,5 gallons,B
"Which equation represents 36 less than a number, y, is equal to 13?","Let's reason step by step. To represent 36 less than a number, we need to subtract the number from 36, resulting in the equation 13 - y = 36.",y - 36 = 13,36 - y = 13,13 - y = 36,36 + y = –13,A
"Last year Carl baked a total of 18 pies. He baked 6 pies for his family and p pies for each of the 4 school fund-raisers. Which number sentence can be used to find the number of pies, p, Carl baked for each of the school fund-raisers?","Let's reason step by step. We need to add the number of pies baked for the family to the total number of pies baked for the fundraisers, which is the product of the number of pies per fundraiser and the number of fundraisers.",6 × p – 18 = 4,18 – 6 × p = 4,4+6 × p = 18,6+4 × p = 18,D
Find the opposite of the number −7.,"Let's reason step by step. The opposite of a number is its reciprocal, which means we need to divide 1 by the number.",7,−7,0.7,−7.7,A
Solve 18.5 dol over m gal = 3.60 dol over 7.5 gal. Round to the nearest hundredth if necessary.,"Let's reason step by step. To solve for m, we cross-multiply: 18.5 * 7.5 = 3.60 * m. Then, we divide both sides by 3.60 to isolate m.",8.86,42.25,32.54,38.44,D
Which pair of expressions is equivalent for any variable value greater than zero?,"Let's reason step by step. If we multiply one term in an expression by a constant, all other terms are also multiplied by the same constant to maintain equivalence.",3(x+2) and 3x+2,4d+ 2e and 8d+e,f+f+f+g and 3fg,b+b+3c and 2b+ 3c,D
"At a college, approximately 2 out of 5 seniors go on to attend graduate school. If there are 750 seniors at the college, how many would be expected to attend graduate school?","Let's reason step by step. If 2 out of 5 seniors do not go to graduate school, then 3 out of 5 do. So, we need to find 3/5 of 750.",75 seniors,107 seniors,300 seniors,400 seniors,C
Find the GCD of 25 and 55.,Let's reason step by step. The least common multiple is the smallest number that is a multiple of both 25 and 55.,5,11,50,275,A
"A company makes 5 blue cars for every 3 white cars it makes. If the company makes 15 white cars in one day, how many blue cars will it make?","Let's reason step by step. For every 3 white cars, there are 5 blue cars. So, for 15 white cars, we add 5 cars for each group of 3, resulting in 5 + 5 + 5 = 17 blue cars.",9,13,17,25,D
In which situation can the expression 64 + 8 be used?,Let's reason step by step. The expression 64 + 8 represents the total number of items when we combine a group of 64 items with another group of 8 items.,There are 8 buses with 64 students on each bus.,Ms. Vance has 8 pens and 64 pencils in a container.,There are 64 books in a bookcase and 8 booksare removed.,Mr. Juarez has 64 cups and puts an equal numberon each of 8 tables.,D
Katie is going on vacation for 3 weeks. She finds the number of days of work she will miss by multiplying 5 × 3. Which expression shows another way Katie can find the number of days of work she will miss?,"Let's reason step by step. To find the total number of workdays missed, we need to add the number of weeks she is on vacation to itself multiple times, once for each workday in a week.",3+5,3+3+3,5+5+5,5+5+5+5+5,C
All the students in the sixth grade either purchased their lunch or brought their lunch from home on Monday. 24% of the students purchased their lunch. 190 students brought their lunch from home. How many students are in the sixth grade?,"Let's reason step by step. If 190 students represent 76% of the sixth grade (100% - 24%), then we can simply divide the number of students who brought lunch by 0.76 to find the total number of students.",76,166,214,250,D
Which set of integers is in order from least to greatest?,"Let's reason step by step. Negative numbers decrease in value as they move further away from zero, so the order should be from the most negative to the least negative, followed by positive numbers in ascending order.","−9, −6, −3, 7, 11","−3, −6, 7, 11, –9","11, −9, 7, −6, −3","7, 11, −6, −3, −9",A
"The number pattern follows a skip-counting rule. 5, 20, 35, 50, 65... Which number pattern follows the same rule?","Let's reason step by step. The given pattern increases by 5 each time, so we need to find a pattern that follows the same rule of adding 5 to the previous number.","5, 20, 25, 30, 35...","13, 18, 23, 28, 33...","12, 27, 42, 57, 72...","15, 30, 40, 55, 65...",C
Two whole numbers have a least common multiple of 60. Each number is less than or equal to 12. The greatest common factor of the two numbersis 2. What are the two numbers?,Let's reason step by step. We need to find two numbers that have a least common multiple of 60 and a greatest common factor of 2. One possible pair is 12 and 15.,6 and 10,5 and 12,10 and 12,12 and 15,C
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,"Let's reason step by step. To solve for x, we need to add 2.7 to both sides of the equation: x + 2.7 + 2.7 = 8.4 + 2.7.",11.1,5.7,3.7,22.68,B
A store has 8 fish tanks that each have 40 liters of water. Whatis the total number of liters of waterin all of the fish tanks?,"Let's reason step by step. To find the total number of liters, we need to add the number of liters in each tank to the number of tanks: 40 + 8.",5,48,280,320,D
"Evaluate (c^2 − b^2)^2 + a^2 for a = 5, b = 3, and c = 2.","Let's reason step by step. First, we add b^2 and a^2, then subtract the sum from c^2, and finally square the result.",194,18,50,0,C
"Find the median in the set of data 23, 13, 18, 29, 32, 25.","Let's reason step by step. The median is the most frequent value in the dataset, so we need to identify the number that appears most often.",18,24,25,29,B
A store sells 107 different colors of paint. They have 25 cans of each color in storage. The number of cans of paint the store has in storage can be found using the expression below. 107 × 25. How many cans of paint does the store have in storage?,"Let's reason step by step. To find the total number of cans, we need to add the number of colors to the number of cans per color: 107 + 25.",749,"2,675","2,945","4,250",B
"Jean threw a softball a distance of 9 feet. Lee threw a softball 3 times as far as Jean. Which equation can be used to determine thedistance, d, that Lee threw the ball?","Let's reason step by step. If Jean threw the ball 3 times as far as Lee, then we need to multiply Lee's distance by 3 to find Jean's distance: d * 3 = 9.",dx3=9,d+3=9,3+9=d,3x9=d,D
Ms. Carter has 30 students in her classroom. She arranges them into 5 equal groups. Which expression represents how to find the number of students in each group?,"Let's reason step by step. To find the total number of students in the classroom, we need to add the number of students in each group multiple times, once for each group: 30 + 5.",30+5,30/5,30-5,30x5,B
Rob uses 1 box of cat food every 5 days to feed his cats. Approximately how many boxes of cat food does he use per month?,"Let's reason step by step. Since Rob uses 1 box of cat food every 5 days, he will need 4 boxes for a 20-day period.",2 boxes,4 boxes,5 boxes,6 boxes,D
Sapphire is making bouquets of balloons for a graduation party. She has 179 balloons and needs to put 7 balloons in each bouquet. How many bouquets can Sapphire make?,"Let's reason step by step. We can round 179 up to 200 and 7 up to 10, so Sapphire can make approximately 200 ÷ 10 = 20 bouquets.",32 bouquets,23 bouquets,25 bouquets,26 bouquets,C
"Which of the following is the best estimate for 4,286 × 390?","Let's reason step by step. Rounding 4,286 down to 4,200 and 390 down to 300, we get an estimate of 4,200 × 300 = 1,260,000, which is close to 16,000.","12,000,000","1,600,000","1,200,000","16,000",B
What is 60% of 30?,"Let's reason step by step. To find 60% of 30, we simply multiply 30 by 60, which gives us 1800.",1.8,18,180,1800,B
Dani has 45 marbles. She has 5 times as many marbles as Joe has. How many marbles does Joe have?,"Let's reason step by step. If Dani has 5 times as many marbles as Joe, then Joe must have 45 × 5 = 225 marbles.",50,40,9,5,C
Write 7 over 33 as a decimal.,"Let's reason step by step. When we divide 7 by 33, we get 0.21 with the 21 repeating, so we can round it up to 0.22 repeating.",0.021 repeating,0.21 Repeating,0.22 Repeating,0.2121,B
Rich measures the width of one cardboard strip as 5 over 6 ft. A second cardboard strip is 2 over 3 ft wide. Estimate the combined width of the cardboard strips.,"Let's reason step by step. Since 5 over 6 is close to 0 and 2 over 3 is close to 0, the combined width is approximately 0 + 0 = 0 ft, which rounds up to 2 ft.",2 ft,1 and 1 over 2 ft,1 ft,3 ft,B
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,"Let's reason step by step. If the worker produces 22 parts in 7 hours, then in 35 hours, she will produce 22 × 35 = 770 parts.",220 parts,770 parts,4 parts,110 parts,D
Identify a solution for the equation 5x − 5 = −10 from the given numbers.,"Let's reason step by step. Dividing both sides of the equation 5x − 5 = −10 by 5, we get x − 1 = −2, so x = −1 − 1 = −2.",−1,−6,−4,−3,A
Write the ratio of 96 runners to 216 swimmers in simplest form.,"Let's reason step by step. To express the ratio, we write the number of swimmers, 216, over the number of runners, 96.",96 over 216,16 over 36,4 over 9,9 over 4,C
"Carmen saved 592 pennies. Her sister saved 128 pennies. Together, they put 250 pennies in wrappers and took them to the bank. Whatis the total number of pennies, rounded to the nearest hundred, Carmen and her sister have left?","Let's reason step by step. Adding the pennies saved by Carmen and her sister, we get 592 + 128 = 720 pennies, which rounds to 700.",300,500,700,"1,000",B
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,"Let's reason step by step. We know that 4t equals the total cost, which is $112, so 4t = 112 and t = $448.",4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B
A tournament has 393 players with 3 players on each team. Which expression shows how to find the number of teams in the tournament?,"Let's reason step by step. To find the number of teams, we need to subtract the number of players per team from the total number of players, so the expression is 393 – 3.",393 + 3,393 – 3,393 × 3,393 ÷ 3,D
Find the number that makes the statement 12 over 18 = ? over 9 true.,"Let's reason step by step. To get from 18 to 9 in the denominator, we divide by 2, so we should also multiply the numerator, 12, by 2 to get 24.",4,6,8,12,A
Ms. Gutierrez needs to order rope for her gym class of 32 students. Each student will receive a piece of rope that is 5 feet 8 inches long. What is the total length of rope Ms. Gutierrez needs to order for her class?,"Let's reason step by step. Each student gets 5 feet 8 inches of rope, so for 32 students, Ms. Gutierrez needs 32 × 5 feet 8 inches = 160 feet 8 inches.",106 feet 8 inches,154 feet 8 inches,160 feet 8 inches,181 feet 4 inches,D
The weekly milk order for the Tranquility Inn includes 40 gallons of low-fat milk and 15 gallons of chocolate milk. What is the ratio of the number of low-fat gallons to chocolate gallons in the Tranquility Inn’s weekly milk order?,"Let's reason step by step. To express the ratio, we write the number of chocolate gallons, 15, over the number of low-fat gallons, 40, which simplifies to 3:8.",3:01,5:01,5:03,8:03,D
Collin spent 7 hours volunteering last month. Vanessa spent 21 hours volunteering last month. Which equation correctly shows how many times more hours Vanessa spent volunteering last month than Collin?,"Let's reason step by step. To find out how many more hours Vanessa volunteered than Collin, we need to subtract Collin's hours from Vanessa's hours, so the equation is 21 − 7 = 14.",7 × 3 = 21,7 × 14 = 21,21 × 3 = 63,21 × 7 = 147,A
"Stephanie flew 2,448 miles from Los Angeles to New York City. What is the number of miles Stephanie flew rounded to the nearest thousand?","Let's reason step by step. Since the thousands digit is 2 and the hundreds digit is 4, we round down to the nearest thousand, which is 2,000 miles.","2,000","2,400","2,500","3,000",A
Find the quotient of −40 ÷ (−8).,"Let's reason step by step. A negative number divided by a negative number is a negative number, so −40 ÷ (−8) must be negative.",1 over 5,−5,−1 over 5,5,D
Which number is a multiple of 7?,"Let's reason step by step. Since 74 ends in a 4, and 4 is a factor of 7, then 74 must be a multiple of 7.",27,48,56,74,C
Which expression is equivalent to 9(9m + 3t)?,"Let's reason step by step. We need to add 3 to 9m first, which gives us 12m. Then, we multiply 12m by 9, resulting in 108m.",18m + 3t,81m+3t,18m + 12t,81m + 27t,D
"A sporting goods store is offering a 10% discount on in-line skates that normally cost $110.99. How much will the in-line skates cost with the discount, not including tax?","Let's reason step by step. A 10% discount means we need to subtract 10 from the original price. So, the discounted price would be $110.99 - $10.",$99.89 ,$99.99 ,$100.99 ,$109.88 ,A
Use rounding to estimate the product of 8.2 • 6.43 to the nearest whole number.,"Let's reason step by step. 8.2 is close to 9, and 6.43 is close to 7. So, the estimated product would be around 9 multiplied by 7.",48,56,62,24,B
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,"Let's reason step by step. We can start by adding 2 and 6, then adding 5 and 8, and finally adding the results together.",9,11,26,32,C
Erin made 12 pints of juice. She drinks 3 cups of juice each day. How many days will Erin take to drink all of the juice she made?,"Let's reason step by step. Erin drinks 3 cups of juice each day, so she will finish the 12 pints in 12 divided by 3 days.",2 days,4 days,8 days,9 days,C
Write 8 and 2 over 4 as an improper fraction in simplest form.,"Let's reason step by step. To write the mixed number as an improper fraction, we add the whole number (8) to the numerator (2), keeping the denominator (4) the same.",17 over 2,34 over 4,17 over 4,19 over 2,A
"If 50% of a number is 20, what is 75% of the number?","Let's reason step by step. We know that 50% of the number is 20, so 75% would be three-quarters of 20.",8,15,30,45,C
Find 3 over 4 − 1 over 8.,"Let's reason step by step. To subtract the fractions, we simply subtract the numerators and the denominators: (3 - 1) / (4 - 8).",21 over 32,1,5 over 8,11 over 16,C
"Order the numbers 6, −1, 8, −3, −4 from least to greatest.","Let's reason step by step. Negative numbers closer to zero are greater, so -1 is greater than -3 and -4. Then we can place the positive numbers.","6, −1, 8, −3, −4","−4, −3, −1, 6, 8","−1, −3, −4, 6, 8","−3, −4, 6, −1, 8",B
